Liberal,Conservative,sentiment,Green,Libertarian,twitter_engagement,date,time
0.1917016506,0.1723943949,0.6728658676,0.3361164927,0.2997874618,0.6729436332,03-30-2015,12:27:44
0.2088531107,0.1143990308,0.2909097672,0.5247611403,0.1519867331,0.5561534809,03-30-2015,12:25:31
0.1567747742,0.1285850406,0.3870770633,0.6077777147,0.106862396,0.5586878632,03-30-2015,12:24:39
0.2396244854,0.2359666377,0.6995007396,0.2950972617,0.2293116003,0.6712883468,03-30-2015,12:24:23
0.1345745474,0.3589431345,0.2459108382,0.2079921663,0.2984901369,0.634951079,03-30-2015,12:23:51
0.2488497347,0.2650389969,0.4168668985,0.2872734368,0.1988378167,0.6730812479,03-30-2015,12:23:02
0.1687654555,0.2780126929,0.5921088457,0.3539778888,0.1992438585,0.5578467367,03-30-2015,12:20:57
0.1790618449,0.233555004,0.3721550703,0.3967548311,0.1906282604,0.5490342053,03-30-2015,12:20:31
0.0526136309,0.782045126,0.6506910324,0.0266779214,0.138663277,0.6057564154,03-29-2015,23:24:11
0.1639207006,0.1378536969,0.9677863717,0.5810255408,0.1172001362,0.7578290263,03-27-2015,19:33:13
0.1287656277,0.1000521332,0.3968383372,0.6523587704,0.1188234538,0.7174544008,03-27-2015,18:03:24
0.1251480132,0.1275388151,0.9234769344,0.6205430031,0.1267702729,0.7041867283,03-27-2015,16:13:49
0.1957478076,0.125624314,0.6833369136,0.5064398646,0.1721879691,0.6393172175,03-27-2015,15:08:50
0.3803507686,0.2731538713,0.7644830942,0.2162185758,0.1302768439,0.7435645526,03-27-2015,15:02:47
0.1705250442,0.337618053,0.9072127342,0.1416137516,0.3502430916,0.6435516751,03-27-2015,13:56:09
0.1425919384,0.3482267857,0.8284828663,0.2109113634,0.2982698679,0.7227030308,03-27-2015,13:46:11
0.1845962554,0.2642509043,0.565099895,0.3001914322,0.2509614825,0.6944908301,03-27-2015,13:29:21
0.1743597537,0.2440220416,0.939989984,0.4215891063,0.1600290835,0.5534362218,03-27-2015,12:58:46
0.1472910196,0.3251159787,0.1052956805,0.1324061006,0.3951869309,0.620180496,03-26-2015,20:56:53
0.2111223787,0.1545780748,0.9730567932,0.3922754228,0.2420241535,0.5980296763,03-26-2015,20:32:12
0.1489502788,0.2309112847,0.403911531,0.3399958313,0.2801426947,0.5469393033,03-26-2015,20:17:11
0.1984950751,0.320633769,0.6174655557,0.30447492,0.1763962209,0.5081360256,03-26-2015,19:43:14
0.2167684883,0.3069076836,0.0761913061,0.2397166342,0.2366071492,0.5941351021,03-26-2015,19:11:42
0.1294277161,0.2965744734,0.8300080299,0.1683138609,0.4056838751,0.6470597883,03-26-2015,19:09:55
0.1892998815,0.3084829152,0.1934882849,0.2163959444,0.2858212292,0.6012696629,03-26-2015,18:58:10
0.1781358123,0.1862553209,0.1258855313,0.4684924185,0.1671163887,0.4869730838,03-26-2015,18:51:39
0.3798005581,0.2133806497,0.9083119631,0.1492039114,0.2576148212,0.5609559925,03-26-2015,18:15:18
0.3097405732,0.1755329818,0.4159286916,0.3122966886,0.2024297565,0.6073866036,03-26-2015,18:10:26
0.1842640787,0.171619907,0.9820849895,0.3138876557,0.3302284181,0.5678251823,03-26-2015,18:03:32
0.0941980183,0.4580391645,0.8666883111,0.0766578019,0.3711051047,0.5664470256,03-26-2015,18:01:17
0.2196620852,0.206164971,0.8240495324,0.3641881645,0.2099847943,0.639408213,03-26-2015,14:15:04
0.3546415567,0.2552383244,0.200982213,0.2302800864,0.1598400027,0.5928012538,03-26-2015,14:12:43
0.2108655572,0.2247876972,0.8226665258,0.3623411357,0.2020056546,0.686938312,03-26-2015,13:17:00
0.2113443613,0.2204269618,0.5671062469,0.3481930494,0.2200355977,0.6582442495,03-26-2015,13:11:21
0.1777388752,0.1159524545,0.9577302337,0.0951622576,0.61114645,0.7183191146,03-26-2015,12:50:33
0.1161337942,0.7331928611,0.634571135,0.0041392818,0.1465341002,0.5520099,03-26-2015,11:45:20
0.0603751056,0.0536447279,0.4411191344,0.811398685,0.0745814964,0.5602085841,03-26-2015,10:49:40
0.1864079237,0.3282056749,0.0290023349,0.2977443337,0.1876420975,0.6001001737,03-26-2015,10:38:12
0.1872962564,0.5331827998,0.5371521115,0.2142628282,0.0652580783,0.6705491068,03-26-2015,00:59:29
0.2152935863,0.1814204752,0.1981952786,0.4078023136,0.1954835206,0.5121543695,03-25-2015,20:27:52
0.124275431,0.3636710048,0.3971947134,0.2156567574,0.2963968217,0.5693039659,03-25-2015,20:06:44
0.1916017979,0.1259707063,0.9692219496,0.5071015954,0.1753259748,0.7286986148,03-25-2015,20:03:16
0.2220733464,0.2307399362,0.7968093157,0.3186947405,0.2284919769,0.6463741292,03-25-2015,20:02:33
0.1444990933,0.449100107,0.9126185775,0.1666502506,0.2397505194,0.5280537141,03-25-2015,19:47:51
0.2324721068,0.3239515722,0.6837999225,0.1891325861,0.2544437647,0.6043759602,03-25-2015,19:23:32
0.2074905485,0.1922902763,0.3687368929,0.4246666133,0.1755524874,0.4967758691,03-25-2015,19:08:24
0.1024541557,0.1100397483,0.413390249,0.6072805524,0.1802255809,0.490470388,03-25-2015,18:47:13
0.1980351806,0.3594472408,0.3507173359,0.2272061706,0.2153113484,0.4139684779,03-25-2015,18:35:04
0.1767310947,0.2074582577,0.6988507509,0.4210030138,0.1948076338,0.5540355631,03-25-2015,17:53:44
0.2115239948,0.2974787652,0.9753113985,0.2778631449,0.2131342292,0.5768326878,03-25-2015,17:06:21
0.2168192863,0.2609658837,0.8539146185,0.2798843086,0.2423305362,0.6734482967,03-25-2015,16:48:53
0.2327421904,0.1912925392,0.5999781489,0.388451755,0.1875134557,0.6617410462,03-25-2015,06:59:50
0.2067510188,0.197813496,0.3870353997,0.3774001002,0.2180353403,0.5540774962,03-25-2015,06:57:06
0.1469883323,0.3369681239,0.9512625337,0.2541832924,0.2618602216,0.6290031548,03-25-2015,06:34:09
0.2283128798,0.2039526701,0.5586187243,0.3460326493,0.2217018604,0.7015699034,03-25-2015,06:33:56
0.2367324084,0.2023243755,0.6215150356,0.3613164127,0.199626863,0.6315888655,03-25-2015,06:33:37
0.2472941875,0.1393003911,0.9261832833,0.3917517364,0.2216537148,0.5969177322,03-25-2015,02:20:19
0.1839215755,0.2314542979,0.7937280536,0.3556264341,0.2289976627,0.6931609422,03-25-2015,02:19:06
0.0768947154,0.6223644614,0.8377246857,0.0535792522,0.2471614927,0.5801165348,03-25-2015,02:15:38
0.1838260293,0.2203892767,0.7590489388,0.4189904928,0.1767941862,0.6651471746,03-25-2015,02:14:21
0.2239823639,0.2196456343,0.8768382072,0.3351109326,0.2212610245,0.6843621402,03-25-2015,02:06:45
0.22080639,0.1216984168,0.6488139033,0.3455640972,0.3119310737,0.744527354,03-25-2015,01:53:08
0.1865078658,0.1805179417,0.9686789513,0.3980772793,0.2348968387,0.6530633974,03-25-2015,01:51:15
0.0755010024,0.4370572865,0.5539619327,0.1457567513,0.3416850269,0.607899208,03-24-2015,23:26:43
0.2020633966,0.2064831257,0.6960172057,0.3782738745,0.2131796181,0.6107254836,03-24-2015,23:23:17
0.171176672,0.2536736727,0.7140867114,0.4421444237,0.1330053061,0.714656632,03-24-2015,23:21:42
0.0963082686,0.4440101385,0.9057000875,0.1602964401,0.2993851602,0.5150778004,03-24-2015,23:20:19
0.3177706897,0.1672550142,0.8721304536,0.326084733,0.1888895184,0.7200915574,03-24-2015,20:40:19
0.2754543722,0.191474542,0.9759020209,0.3248846829,0.2081864923,0.5260753387,03-24-2015,20:29:36
0.1738242656,0.3055765629,0.7434940934,0.2575912178,0.2630079687,0.5407721949,03-24-2015,20:24:57
0.2500411868,0.1458999515,0.9153082967,0.3920178711,0.2120410353,0.521807228,03-24-2015,20:22:42
0.1684994698,0.2138261646,0.725782156,0.4290216565,0.1886527091,0.5565026034,03-24-2015,18:51:39
0.0577648915,0.268260777,0.4162847698,0.0280707534,0.6459035873,0.6534348289,03-24-2015,18:31:56
0.159271419,0.2804865241,0.691033721,0.2524152994,0.3078267574,0.653192298,03-24-2015,17:45:46
0.2809286416,0.1582439244,0.7150487304,0.4078323841,0.1529951096,0.7063148501,03-24-2015,17:43:21
0.3711705804,0.1486600339,0.637093842,0.3214053512,0.15876396,0.687027303,03-24-2015,14:23:33
0.2432098687,0.2669557929,0.4395053983,0.2731878757,0.2166464627,0.6810988729,03-24-2015,13:47:49
0.2298123538,0.1984805316,0.8927332759,0.3949918151,0.1767152548,0.648239411,03-24-2015,13:21:11
0.1702708304,0.245292604,0.7879803181,0.2983346283,0.2861019373,0.7391911823,03-24-2015,13:12:04
0.0672551841,0.0687233135,0.3560634255,0.7589028478,0.1051185802,0.668341026,03-24-2015,05:31:10
0.1768920124,0.262452513,0.7107548118,0.3319544494,0.2287009954,0.730813087,03-24-2015,05:15:51
0.5839588046,0.0871117711,0.5649686456,0.1389577091,0.1899716705,0.6237010277,03-24-2015,05:14:43
0.1938448846,0.2148323953,0.5644321442,0.3807813227,0.210541442,0.6121103831,03-24-2015,05:13:51
0.2030037791,0.2058727145,0.6025499701,0.3572169542,0.2339065373,0.7154077786,03-24-2015,05:13:01
0.2952882051,0.2445708364,0.6312621832,0.2537573576,0.2063835114,0.6451709406,03-24-2015,05:12:32
0.1280995607,0.276491344,0.7836051583,0.1718016118,0.4236074686,0.7107211702,03-24-2015,05:12:19
0.2155909836,0.2078233659,0.6840903163,0.3670397997,0.2095458061,0.6123288406,03-24-2015,05:11:35
0.18705827,0.3091785014,0.6849251986,0.312525928,0.1912372708,0.6242738675,03-24-2015,05:11:10
0.1631055623,0.1412374675,0.9400758743,0.6301146746,0.0655423105,0.7254513213,03-24-2015,05:09:50
0.2171167135,0.2001787573,0.7838554382,0.3528947234,0.2298098803,0.6361478951,03-24-2015,05:07:48
0.1906358749,0.211761117,0.8765046,0.3263307214,0.2712722123,0.6072539133,03-24-2015,05:07:24
0.2377228886,0.249108851,0.9032630324,0.1459437162,0.3672246337,0.7327529886,03-24-2015,05:07:11
0.2212499827,0.1815128624,0.3030501604,0.5213175416,0.0759196505,0.6473847069,03-24-2015,05:04:45
0.0892260447,0.5317615867,0.935583055,0.0722117871,0.3068006337,0.6798296497,03-24-2015,05:02:55
0.2221340984,0.2433448136,0.7396884561,0.3142919838,0.2202290595,0.629821485,03-24-2015,05:01:42
0.2443073541,0.1932192892,0.7213832736,0.3268801272,0.2355933338,0.736844071,03-24-2015,05:01:08
0.1611310095,0.1620899141,0.657793045,0.4152719676,0.2615072131,0.5555402252,03-24-2015,04:38:56
0.2096357048,0.2242555767,0.5892511606,0.3275595903,0.2385491133,0.5981256251,03-24-2015,04:37:26
0.2020391226,0.2022974044,0.7499480844,0.3829425573,0.2127208412,0.654085283,03-24-2015,04:35:25
0.2015215755,0.2337177098,0.6252132654,0.3352303207,0.2295304239,0.6572076382,03-24-2015,04:35:17
0.2742473483,0.1631051451,0.7742015123,0.3824523389,0.1801951826,0.6417302081,03-24-2015,04:34:29
0.2117077261,0.1519575864,0.7409656048,0.4344799519,0.2018547058,0.6325263113,03-24-2015,04:34:04
0.2072657496,0.2077815235,0.7203962207,0.379060179,0.2058925927,0.6275948188,03-24-2015,04:31:13
0.185357824,0.1634995639,0.804225862,0.4064474106,0.244695127,0.7415219262,03-24-2015,04:31:02
0.2023333907,0.1996626258,0.4646865726,0.3850913048,0.2129126787,0.5298944269,03-24-2015,04:30:44
0.164510116,0.2037989348,0.4040653706,0.4983430803,0.1333478689,0.6431005974,03-24-2015,04:27:59
0.2398182154,0.2222300023,0.4634832144,0.2946111262,0.2433407754,0.6679371744,03-24-2015,04:25:41
0.2033251077,0.1539821774,0.2960031927,0.5234742165,0.1192185655,0.6557723196,03-24-2015,04:20:29
0.2298363149,0.1947380155,0.8494870663,0.3022095561,0.2732161283,0.5856549712,03-24-2015,04:18:00
0.4287814498,0.2884401977,0.4548161328,0.1704486459,0.1123298258,0.6212831664,03-24-2015,04:15:32
0.3275153935,0.1094305143,0.5530949831,0.3554903865,0.2075637728,0.6279831091,03-24-2015,00:30:06
0.2797340751,0.3422150016,0.7535429001,0.1891803443,0.1888705343,0.698750838,03-24-2015,00:29:55
0.2450456172,0.164166376,0.5141999125,0.3860530853,0.2047348619,0.606576262,03-24-2015,00:28:16
0.2141867131,0.173713699,0.6322462559,0.4539518654,0.158147797,0.6949160199,03-24-2015,00:26:14
0.2315016836,0.1093063131,0.9359211326,0.2656172514,0.3935746551,0.5684352243,03-24-2015,00:26:02
0.1966851354,0.2015396357,0.5166866183,0.3916566968,0.2101184577,0.5700283677,03-24-2015,00:15:25
0.2086925507,0.1556101739,0.9604514837,0.4447229505,0.1909744143,0.7099967053,03-24-2015,00:14:02
0.1697915643,0.3338296711,0.9123141766,0.2060899138,0.2902888358,0.6589048196,03-23-2015,23:40:17
0.2000421733,0.1868790686,0.5350506902,0.416194886,0.1968838573,0.6132365689,03-23-2015,23:27:59
0.169323951,0.3429506123,0.6699364185,0.2542052269,0.2335202396,0.6514995041,03-23-2015,23:25:39
0.2025218904,0.2127814293,0.8977102637,0.2252377272,0.3594589233,0.6898395269,03-23-2015,17:57:06
0.1397607923,0.0360232741,0.3624611199,0.2112382501,0.6129777431,0.5579039416,03-23-2015,17:28:56
0.1847430021,0.1874522269,0.380237639,0.4404055774,0.1873992682,0.4265623408,03-23-2015,16:23:14
0.1519607604,0.1766711473,0.4179546535,0.3007318377,0.3706362844,0.6131661561,03-23-2015,15:54:53
0.265968293,0.1683858782,0.776710093,0.2572021782,0.3084436357,0.6786446053,03-23-2015,15:32:02
0.1381442249,0.0980837941,0.98756814,0.5308650136,0.2329069525,0.6987330284,03-23-2015,13:57:24
0.1575698256,0.2779300809,0.5094479918,0.2289572358,0.3355428576,0.6768871447,03-23-2015,13:10:33
0.2275178581,0.1816995144,0.9747469425,0.3793655932,0.2114170939,0.5861806164,03-23-2015,12:58:39
0.1682225615,0.1385145038,0.5285046101,0.4616320431,0.2316308022,0.7014556983,03-23-2015,11:27:38
0.1965626925,0.2016100734,0.4742978811,0.3925836384,0.2092435211,0.7062443025,03-23-2015,11:27:07
0.2615355849,0.1428774595,0.8624301553,0.4083459973,0.1872409433,0.6092060772,03-23-2015,11:26:48
0.1131140515,0.1348370314,0.6733735204,0.6435936689,0.1084552407,0.6717756196,03-23-2015,10:48:29
0.2245788872,0.1676731408,0.979354322,0.3490629792,0.2586850226,0.6981541197,03-23-2015,10:46:57
0.2356004566,0.1977932006,0.7081665397,0.355915606,0.2106906921,0.5484546566,03-23-2015,10:45:49
0.0267117638,0.0157150514,0.8263815641,0.9286743999,0.0288988035,0.5540202986,03-23-2015,10:43:52
0.116965726,0.2658770084,0.7895043492,0.4332771599,0.1838801354,0.6706012261,03-23-2015,10:40:36
0.0578493066,0.0233834907,0.9683483243,0.8669531941,0.0518139936,0.6112364597,03-23-2015,01:43:23
0.2074781656,0.2602806091,0.5810358524,0.2079453021,0.3242959082,0.6987327323,03-23-2015,01:42:24
0.1828573495,0.2037296295,0.8133115172,0.3000869453,0.3133260608,0.668445456,03-23-2015,01:36:21
0.1585707515,0.1658439785,0.9556412697,0.5223240256,0.1532612294,0.6192425359,03-23-2015,01:33:46
0.2187169939,0.1787363589,0.6109761596,0.3851854801,0.2173611969,0.6141478477,03-23-2015,01:31:42
0.2100999504,0.2029446661,0.9068999887,0.3764938414,0.210461542,0.6580046245,03-23-2015,01:28:04
0.1622739732,0.2292573452,0.5388932824,0.3895042539,0.2189644426,0.5896121005,03-20-2015,20:27:11
0.226496473,0.1945651174,0.8537551165,0.3875093162,0.1914291084,0.7261493598,03-20-2015,20:00:52
0.2121386528,0.3037539423,0.8700379133,0.264546752,0.2195606828,0.6548301825,03-20-2015,19:20:40
0.1820628792,0.5027927756,0.927377224,0.1052851602,0.209859103,0.5541465382,03-20-2015,18:38:35
0.1661078334,0.2029584199,0.8626360893,0.3994798958,0.2314538956,0.7241028027,03-20-2015,17:52:37
0.1755526811,0.1881247014,0.9706453681,0.3959881961,0.2403343618,0.6085057252,03-20-2015,16:07:49
0.3179493248,0.1133889332,0.7728595138,0.3144211769,0.2542406321,0.5558198466,03-20-2015,16:06:40
0.3096495271,0.1251675636,0.8115020394,0.3652450144,0.1999379098,0.7238148024,03-20-2015,15:50:46
0.2094060779,0.1637235135,0.4020119309,0.4258570075,0.2010133713,0.5155101007,03-20-2015,15:24:29
0.3589985669,0.0659657121,0.9898803234,0.3268431723,0.2481925637,0.6758765283,03-20-2015,15:09:27
0.205223918,0.1770415157,0.9205608368,0.3375116289,0.2802229524,0.6353317112,03-20-2015,15:00:54
0.2193036973,0.1852791905,0.8392012119,0.4138791263,0.1815380156,0.7080326554,03-19-2015,20:50:26
0.0841468573,0.064847447,0.4888828695,0.6846402287,0.1663655341,0.5157670484,03-19-2015,20:27:24
0.1847918481,0.1229026541,0.3667826056,0.5056179166,0.1866875738,0.5198813757,03-19-2015,18:24:30
0.1934921294,0.245520249,0.8681248426,0.3645765483,0.1964110881,0.6553064404,03-19-2015,17:26:36
0.2073976398,0.1787813306,0.9284992814,0.352188766,0.2616322935,0.733557175,03-19-2015,17:09:17
0.1830285043,0.139096722,0.3485907614,0.1911321431,0.4867425561,0.5190827356,03-19-2015,16:38:02
0.1616926491,0.2964549661,0.8853509426,0.2288337797,0.3130185902,0.6912435877,03-19-2015,16:13:56
0.2743703425,0.2819831669,0.9397680759,0.2302920371,0.2133544236,0.613032799,03-19-2015,15:30:30
0.1117079258,0.087527208,0.9132039547,0.6332890987,0.1674758047,0.7494333296,03-19-2015,14:51:55
0.226749599,0.1984864771,0.9665824771,0.3052758873,0.2694880366,0.7283173271,03-19-2015,14:17:45
0.1369219571,0.3783375025,0.959716022,0.1593509763,0.325389564,0.6693921186,03-19-2015,13:51:30
0.2960849106,0.1620018184,0.5178685784,0.362424016,0.1794892401,0.6338806967,03-19-2015,12:49:19
